session_id,experiment_id,scenario_id,trial_id,event_id,condition_id,baseline_variant,variant_id,variant_label,metric_name,metric_value_baseline,metric_value_variant,delta_variant_minus_baseline,paired_n
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,observation_age_p50_ms,48.63479999767151,216.43949999997858,167.80470000230707,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,observation_age_p95_ms,98.45968000154244,277.6958799979184,179.23619999637594,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,smoothing_delay_p50_ms,48.63479999767151,216.43949999997858,167.80470000230707,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,smoothing_delay_p95_ms,98.45968000154244,277.6958799979184,179.23619999637594,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,visual_perception_hz,9.607169317747232,9.607169317747232,0.0,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,render_hz,64.24865721545093,64.24865721545093,0.0,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,reference_coverage,1.0,1.0,0.0,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,display_coverage,1.0,1.0,0.0,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,output_coverage,1.0,1.0,0.0,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,translation_error_mm_median,7.7221030523758785,3.2203591874877917,-4.501743864888087,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,translation_error_mm_iqr,7.015567396918731,0.3323749368668598,-6.68319246005187,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,translation_error_mm_p95,16.70448425213164,3.8615412850934283,-12.84294296703821,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,rotation_error_deg_median,2.5893334781519655,2.331507104859148,-0.25782637329281766,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,rotation_error_deg_iqr,1.1788281672651248,0.28215477356593377,-0.8966733936991911,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,rotation_error_deg_p95,4.132403367904898,2.5451917170143643,-1.5872116508905334,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,candidate_arrival_p50_ms,166.71280000446131,166.62970000106725,-0.08310000339406542,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,candidate_arrival_p95_ms,199.87717499898275,199.7861200012266,-0.0910549977561459,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,candidate_processing_p50_ms,74.84614999778569,74.84614999778569,0.0,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,candidate_processing_p95_ms,85.02461499962955,85.02461499962955,0.0,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,observation_age_p50_ms,48.63479999767151,216.42879999853903,167.79400000086753,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,observation_age_p95_ms,98.45968000154244,277.6869600013015,179.22727999975905,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,smoothing_delay_p50_ms,48.63479999767151,,,0
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,smoothing_delay_p95_ms,98.45968000154244,,,0
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,visual_perception_hz,9.607169317747232,9.607169317747232,0.0,1
20260717_203329_controller_right,exp1_system_characterization,static_head_motion,trial_001,event_004,exp1_system_characterization/static_head_motion,Arrival-Hold,EgoAnchor,EgoAnchor,render_hz,64.24865721545093,64.24865721545093,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,reference_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,display_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,output_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,translation_error_mm_median,4.168903077939556,4.105379780840208,-0.06352329709934867,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,translation_error_mm_iqr,1.0301371964745059,1.0108702033880803,-0.019266993086425543,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,translation_error_mm_p95,5.253636169638634,5.005530662829622,-0.24810550680901233,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,rotation_error_deg_median,2.427065998751362,2.4541791168451366,0.027113118093774702,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,rotation_error_deg_iqr,0.7142702070536497,0.7132356532956639,-0.0010345537579858899,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,rotation_error_deg_p95,4.099834308345123,4.1132255428039,0.013391234458777213,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,candidate_arrival_p50_ms,167.0254999989993,167.05729999375762,0.031799994758330286,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,candidate_arrival_p95_ms,207.71862000474357,207.75722000253154,0.03859999778796919,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,candidate_processing_p50_ms,74.26440000161529,74.26440000161529,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,candidate_processing_p95_ms,82.47107999958098,82.47107999958098,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,observation_age_p50_ms,42.692800001532305,216.93609999783803,174.24329999630572,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,observation_age_p95_ms,97.3174800004926,276.19825999863673,178.88077999814413,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,smoothing_delay_p50_ms,42.692800001532305,216.93609999783803,174.24329999630572,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,smoothing_delay_p95_ms,97.3174800004926,276.19825999863673,178.88077999814413,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,visual_perception_hz,9.900903013009883,9.900903013009883,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,render_hz,64.6132979372178,64.6132979372178,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,reference_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,display_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,output_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,translation_error_mm_median,4.168903077939556,3.9700370178387225,-0.19886606010083385,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,translation_error_mm_iqr,1.0301371964745059,0.7330685514143607,-0.2970686450601452,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,translation_error_mm_p95,5.253636169638634,4.70221739407557,-0.5514187755630644,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,rotation_error_deg_median,2.427065998751362,2.4333126581428197,0.006246659391457854,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,rotation_error_deg_iqr,0.7142702070536497,0.46270375236199923,-0.2515664546916505,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,rotation_error_deg_p95,4.099834308345123,3.9361092249636833,-0.16372508338143987,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,candidate_arrival_p50_ms,167.0254999989993,167.08319999452215,0.05769999552285299,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,candidate_arrival_p95_ms,207.71862000474357,207.7877800045826,0.0691599998390302,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,candidate_processing_p50_ms,74.26440000161529,74.26440000161529,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,candidate_processing_p95_ms,82.47107999958098,82.47107999958098,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,observation_age_p50_ms,42.692800001532305,216.937199998938,174.2443999974057,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,observation_age_p95_ms,97.3174800004926,276.1989799968432,178.8814999963506,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,smoothing_delay_p50_ms,42.692800001532305,216.937199998938,174.2443999974057,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,smoothing_delay_p95_ms,97.3174800004926,276.1989799968432,178.8814999963506,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,visual_perception_hz,9.900903013009883,9.900903013009883,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,render_hz,64.6132979372178,64.6132979372178,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,reference_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,display_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,output_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,translation_error_mm_median,4.168903077939556,1.9585434900540368,-2.2103595878855193,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,translation_error_mm_iqr,1.0301371964745059,1.6894292749765312,0.6592920785020253,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,translation_error_mm_p95,5.253636169638634,3.6186594795464138,-1.6349766900922202,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,rotation_error_deg_median,2.427065998751362,3.2753232293533565,0.8482572306019946,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,rotation_error_deg_iqr,0.7142702070536497,1.3163848793611042,0.6021146723074544,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,rotation_error_deg_p95,4.099834308345123,4.2816576910179,0.18182338267277665,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,candidate_arrival_p50_ms,167.0254999989993,166.91789999458706,-0.10760000441223383,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,candidate_arrival_p95_ms,207.71862000474357,207.63582000217866,-0.08280000256490894,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,candidate_processing_p50_ms,74.26440000161529,74.26440000161529,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,candidate_processing_p95_ms,82.47107999958098,82.47107999958098,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,observation_age_p50_ms,42.692800001532305,216.92450000409735,174.23170000256505,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,observation_age_p95_ms,97.3174800004926,276.18975999939715,178.87227999890456,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,smoothing_delay_p50_ms,42.692800001532305,,,0
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,smoothing_delay_p95_ms,97.3174800004926,,,0
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,visual_perception_hz,9.900903013009883,9.900903013009883,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,,exp1_system_characterization/start_stop_6dof,Arrival-Hold,EgoAnchor,EgoAnchor,render_hz,64.6132979372178,64.6132979372178,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,reference_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,display_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,output_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,translation_error_mm_median,7.851598641318041,7.777512868666692,-0.0740857726513493,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,translation_error_mm_iqr,8.515719519136656,10.71828514282121,2.2025656236845546,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,translation_error_mm_p95,41.2374924963758,48.71032588289601,7.4728333865202075,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,rotation_error_deg_median,2.832601816610294,2.953902534033176,0.12130071742288218,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,rotation_error_deg_iqr,1.1059580675276814,1.1819286658551142,0.0759705983274328,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,rotation_error_deg_p95,4.652342300031057,5.135878870197312,0.4835365701662555,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,candidate_arrival_p50_ms,166.9019000037224,166.9365000052494,0.03460000152699649,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,candidate_arrival_p95_ms,209.27744000364328,209.31216000317363,0.03471999953035265,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,candidate_processing_p50_ms,73.75470000132918,73.75470000132918,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,candidate_processing_p95_ms,85.33308000043034,85.33308000043034,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,observation_age_p50_ms,48.9573000013479,222.5334999966435,173.5761999952956,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,observation_age_p95_ms,98.76843999954872,296.9160799984817,198.14763999893296,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,smoothing_delay_p50_ms,48.9573000013479,222.5334999966435,173.5761999952956,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,smoothing_delay_p95_ms,98.76843999954872,296.9160799984817,198.14763999893296,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,visual_perception_hz,9.543186857094241,9.543186857094241,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,Capture-Hold,Capture-Hold,render_hz,66.62352417777322,66.62352417777322,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,reference_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,display_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,output_coverage,1.0,1.0,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,translation_error_mm_median,7.851598641318041,7.788989391233295,-0.06260925008474683,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,translation_error_mm_iqr,8.515719519136656,18.315138498471498,9.799418979334842,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,translation_error_mm_p95,41.2374924963758,70.9685550763805,29.731062580004696,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,rotation_error_deg_median,2.832601816610294,2.9867177029039564,0.15411588629366246,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,rotation_error_deg_iqr,1.1059580675276814,1.5894614358996102,0.48350336837192875,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,rotation_error_deg_p95,4.652342300031057,6.739988818937507,2.0876465189064497,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,candidate_arrival_p50_ms,166.9019000037224,166.97130000102334,0.06939999730093405,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,candidate_arrival_p95_ms,209.27744000364328,209.34268000419252,0.06524000054923818,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,candidate_processing_p50_ms,73.75470000132918,73.75470000132918,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,candidate_processing_p95_ms,85.33308000043034,85.33308000043034,0.0,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,observation_age_p50_ms,48.9573000013479,222.5343999962206,173.5770999948727,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,observation_age_p95_ms,98.76843999954872,296.9171199991248,198.14867999957607,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,smoothing_delay_p50_ms,48.9573000013479,222.5343999962206,173.5770999948727,1
20260717_203749_controller_right,exp1_system_characterization,start_stop_6dof,trial_001,event_001,exp1_system_characterization/start_stop_6dof,Arrival-Hold,One-Euro Anchor,One-Euro Anchor,smoothing_delay_p95_ms,98.76843999954872,296.9171199991248,198.14867999957607,1
